Player Name,Overs,Maidens,Runs,Wickets,Economy,4s,6s,Opposition,Venue,Match Type
Ravichandran Ashwin,19.5,4,47,3,2.36,4,1,England,Ahmedabad,Test
Ravichandran Ashwin,22.5,4,47,5,2.05,3,3,England,Ahmedabad,Test
Ravichandran Ashwin,2,0,27,0,13.5,5,2,England,Adelaide,T20I
Ravichandran Ashwin,21,1,68,3,3.23,4,1,England,Hyderabad,Test
Ravichandran Ashwin,29,4,126,3,4.34,2,3,England,Hyderabad,Test
Ravichandran Ashwin,12,0,61,0,5.08,4,2,England,Visakhapatnam,Test
Ravichandran Ashwin,18,2,72,3,4,4,4,England,Visakhapatnam,Test
Ravichandran Ashwin,7,0,37,1,5.28,4,2,England,Rajkot,Test
Ravichandran Ashwin,6,3,19,1,3.16,5,4,England,Rajkot,Test
Ravichandran Ashwin,22,1,83,1,3.77,4,1,England,Ranchi,Test
Ravichandran Ashwin,15.5,0,51,5,3.22,1,3,England,Ranchi,Test
Ravichandran Ashwin,11.4,1,51,4,4.37,3,1,England,Dharamsala,Test
Ravichandran Ashwin,14,0,77,5,5.5,2,3,England,Dharamsala,Test
Ravichandran Ashwin,4,0,20,3,5,3,1,Namibia,Dubai (DICS),T20I
Ravichandran Ashwin,4,0,21,2,5.25,6,2,Netherlands,Sydney,T20I
Ravichandran Ashwin,29,1,99,3,3.41,4,2,New Zealand,Wellington,Test
Ravichandran Ashwin,15,5,28,2,1.86,4,2,New Zealand,Southampton,Test
Ravichandran Ashwin,10,5,17,2,1.7,4,4,New Zealand,Southampton,Test
Ravichandran Ashwin,4,0,23,2,5.75,4,1,New Zealand,Jaipur,T20I
Ravichandran Ashwin,4,0,19,1,4.75,4,1,New Zealand,Ranchi,T20I
Ravichandran Ashwin,42.3,10,82,3,1.92,3,2,New Zealand,Kanpur,Test
Ravichandran Ashwin,30,12,35,3,1.16,1,4,New Zealand,Kanpur,Test
Ravichandran Ashwin,8,2,8,4,1,4,2,New Zealand,Wankhede,Test
Ravichandran Ashwin,22.3,9,34,4,1.51,2,4,New Zealand,Wankhede,Test
Ravichandran Ashwin,3,0,23,0,7.66,5,1,Pakistan,Melbourne,T20I
Ravichandran Ashwin,4,0,29,1,7.25,3,1,Scotland,Dubai (DICS),T20I
Ravichandran Ashwin,13,2,37,0,2.84,5,2,South Africa,Centurion,Test
Ravichandran Ashwin,9,2,18,2,2,5,4,South Africa,Centurion,Test
Ravichandran Ashwin,10,1,35,0,3.5,5,2,South Africa,Johannesburg,Test
Ravichandran Ashwin,11.4,2,26,1,2.22,5,4,South Africa,Johannesburg,Test
Ravichandran Ashwin,9,3,15,0,1.66,5,2,South Africa,Cape Town,Test
Ravichandran Ashwin,11.3,1,51,0,4.43,5,4,South Africa,Cape Town,Test
Ravichandran Ashwin,10,0,53,1,5.3,4,1,South Africa,Paarl,ODI
Ravichandran Ashwin,10,1,68,0,6.8,3,2,South Africa,Paarl,ODI
Ravichandran Ashwin,4,1,8,0,2,3,1,South Africa,Thiruvananthapuram,T20I
Ravichandran Ashwin,4,0,37,0,9.25,3,2,South Africa,Guwahati,T20I
Ravichandran Ashwin,4,0,35,0,8.75,3,1,South Africa,Indore,T20I
Ravichandran Ashwin,4,0,43,1,10.75,5,2,South Africa,Perth,T20I
Ravichandran Ashwin,19,6,41,1,2.15,5,2,South Africa,Centurion,Test
Ravichandran Ashwin,20,7,49,2,2.45,3,2,Sri Lanka,Mohali,Test
Ravichandran Ashwin,21,5,47,4,2.23,1,3,Sri Lanka,Mohali,Test
Ravichandran Ashwin,8.5,1,30,2,3.39,2,2,Sri Lanka,Bengaluru,Test
Ravichandran Ashwin,19.3,3,55,4,2.82,3,4,Sri Lanka,Bengaluru,Test
Ravichandran Ashwin,4,0,32,1,8,5,2,Sri Lanka,Dubai (DICS),T20I
Ravichandran Ashwin,4,0,22,2,5.5,4,2,West Indies,Tarouba,T20I
Ravichandran Ashwin,4,0,32,1,8,4,2,West Indies,Basseterre,T20I
Ravichandran Ashwin,4,0,26,0,6.5,6,1,West Indies,Basseterre,T20I
Ravichandran Ashwin,24.3,6,60,5,2.44,3,1,West Indies,Roseau,Test
Ravichandran Ashwin,21.3,7,71,7,3.3,3,3,West Indies,Roseau,Test
Ravichandran Ashwin,33,10,61,1,1.84,3,2,West Indies,Port of Spain,Test
Ravichandran Ashwin,11,2,33,2,3,4,4,West Indies,Port of Spain,Test
Ravichandran Ashwin,4,0,22,3,5.5,5,2,Zimbabwe,Melbourne,T20I
Ravindra Jadeja,3,0,19,1,6.33,4,2,Afghanistan,Abu Dhabi,T20I
Ravindra Jadeja,8,0,38,0,4.75,6,1,Afghanistan,Delhi,ODI
Ravindra Jadeja,3,0,20,1,6.66,6,2,Afghanistan,Bridgetown,T20I
Ravindra Jadeja,8,0,41,0,5.12,5,2,Australia,Wankhede,ODI
Ravindra Jadeja,10,0,58,2,5.8,4,2,Australia,Rajkot,ODI
Ravindra Jadeja,10,1,44,2,4.4,5,1,Australia,Bengaluru,ODI
Ravindra Jadeja,10,0,63,0,6.3,5,1,Australia,Sydney,ODI
Ravindra Jadeja,10,0,60,0,6,5,1,Australia,Sydney,ODI
Ravindra Jadeja,10,0,62,1,6.2,5,2,Australia,Canberra,ODI
Ravindra Jadeja,5.3,1,15,1,2.72,4,1,Australia,Melbourne,Test
Ravindra Jadeja,14,5,28,2,2,5,3,Australia,Melbourne,Test
Ravindra Jadeja,18,3,62,4,3.44,5,1,Australia,Sydney,Test
Ravindra Jadeja,22,8,47,5,2.13,3,1,Australia,Nagpur,Test
Ravindra Jadeja,12,3,34,2,2.83,4,3,Australia,Nagpur,Test
Ravindra Jadeja,21,2,68,3,3.23,4,1,Australia,Delhi,Test
Ravindra Jadeja,12.1,1,42,7,3.45,3,3,Australia,Delhi,Test
Ravindra Jadeja,32,8,78,4,2.43,2,2,Australia,Indore,Test
Ravindra Jadeja,7,1,23,0,3.28,2,4,Australia,Indore,Test
Ravindra Jadeja,35,5,89,1,2.54,4,1,Australia,Ahmedabad,Test
Ravindra Jadeja,20,7,34,0,1.7,2,3,Australia,Ahmedabad,Test
Ravindra Jadeja,9,0,46,2,5.11,5,1,Australia,Wankhede,ODI
Ravindra Jadeja,10,0,34,0,3.4,5,1,Australia,Chennai,ODI
Ravindra Jadeja,18,2,56,1,3.11,5,1,Australia,The Oval,Test
Ravindra Jadeja,23,4,58,3,2.52,5,3,Australia,The Oval,Test
Ravindra Jadeja,10,0,51,1,5.1,5,1,Australia,Mohali,ODI
Ravindra Jadeja,5.2,0,42,3,7.87,5,2,Australia,Indore,ODI
Ravindra Jadeja,10,0,61,0,6.1,4,1,Australia,Rajkot,ODI
Ravindra Jadeja,10,2,28,3,2.8,6,1,Australia,Chennai,ODI
Ravindra Jadeja,10,0,43,0,4.3,3,2,Australia,Ahmedabad,ODI
Ravindra Jadeja,1,0,17,0,17,6,2,Australia,Gros Islet,T20I
Ravindra Jadeja,10,1,53,1,5.3,6,1,Bangladesh,Colombo (RPS),ODI
Ravindra Jadeja,10,0,38,2,3.8,7,1,Bangladesh,Pune,ODI
Ravindra Jadeja,3,0,24,0,8,5,2,Bangladesh,North Sound,T20I
Ravindra Jadeja,3,0,11,0,3.66,5,1,England,Nottingham,Test
Ravindra Jadeja,13,3,39,0,3,5,3,England,Nottingham,Test
Ravindra Jadeja,22,1,43,0,1.95,5,2,England,Lord's,Test
Ravindra Jadeja,6,3,5,0,0.83,3,4,England,Lord's,Test
Ravindra Jadeja,32,8,88,2,2.75,5,2,England,Leeds,Test
Ravindra Jadeja,17,1,36,2,2.11,5,2,England,The Oval,Test
Ravindra Jadeja,30,11,50,2,1.66,3,4,England,The Oval,Test
Ravindra Jadeja,2,0,3,0,1.5,5,2,England,Birmingham,Test
Ravindra Jadeja,18.4,3,62,0,3.32,3,4,England,Birmingham,Test
Ravindra Jadeja,2,0,22,0,11,6,2,England,Birmingham,T20I
Ravindra Jadeja,4,0,45,0,11.25,4,1,England,Nottingham,T20I
Ravindra Jadeja,5,0,17,0,3.4,6,1,England,Lord's,ODI
Ravindra Jadeja,4,0,21,1,5.25,6,1,England,Manchester,ODI
Ravindra Jadeja,7,1,16,1,2.28,5,2,England,Lucknow,ODI
Ravindra Jadeja,18,4,88,3,4.88,3,1,England,Hyderabad,Test
Ravindra Jadeja,34,1,131,2,3.85,4,3,England,Hyderabad,Test
Ravindra Jadeja,10,0,51,2,5.1,5,2,England,Rajkot,Test
Ravindra Jadeja,12.4,4,41,5,3.23,3,4,England,Rajkot,Test
Ravindra Jadeja,32.5,7,67,4,2.04,3,1,England,Ranchi,Test
Ravindra Jadeja,20,5,56,1,2.8,2,3,England,Ranchi,Test
Ravindra Jadeja,10,2,17,1,1.7,5,1,England,Dharamsala,Test
Ravindra Jadeja,9,1,25,1,2.77,3,3,England,Dharamsala,Test
Ravindra Jadeja,3,0,16,0,5.33,5,2,England,Providence,T20I
Ravindra Jadeja,4,0,15,1,3.75,3,2,Hong Kong,Dubai (DICS),T20I
Ravindra Jadeja,1,0,7,0,7,6,1,Ireland,New York,T20I
Ravindra Jadeja,4,0,16,3,4,4,1,Namibia,Dubai (DICS),T20I
Ravindra Jadeja,10,0,40,3,4,5,1,Nepal,Pallekele,ODI
Ravindra Jadeja,9,0,49,2,5.44,5,2,Netherlands,Bengaluru,ODI
Ravindra Jadeja,2,0,18,1,9,6,1,New Zealand,Auckland,T20I
Ravindra Jadeja,4,0,18,2,4.5,6,1,New Zealand,Auckland,T20I
Ravindra Jadeja,4,0,23,1,5.75,5,2,New Zealand,Hamilton,T20I
Ravindra Jadeja,10,0,64,0,6.4,4,2,New Zealand,Hamilton,ODI
Ravindra Jadeja,10,0,35,1,3.5,5,1,New Zealand,Auckland,ODI
Ravindra Jadeja,10,0,45,1,4.5,5,2,New Zealand,Mount Maunganui,ODI
Ravindra Jadeja,10,2,22,2,2.2,4,2,New Zealand,Christchurch,Test
Ravindra Jadeja,5,0,24,0,4.8,4,4,New Zealand,Christchurch,Test
Ravindra Jadeja,7.2,2,20,1,2.72,5,2,New Zealand,Southampton,Test
Ravindra Jadeja,8,1,25,0,3.12,5,4,New Zealand,Southampton,Test
Ravindra Jadeja,2,0,23,0,11.5,3,2,New Zealand,Dubai (DICS),T20I
Ravindra Jadeja,33,10,57,1,1.72,4,2,New Zealand,Kanpur,Test
Ravindra Jadeja,28,10,40,4,1.42,5,4,New Zealand,Kanpur,Test
Ravindra Jadeja,10,0,48,0,4.8,4,1,New Zealand,Dharamsala,ODI
Ravindra Jadeja,10,0,63,0,6.3,4,2,New Zealand,Wankhede,ODI
Ravindra Jadeja,4,0,28,0,7,5,2,Pakistan,Dubai (DICS),T20I
Ravindra Jadeja,2,0,11,0,5.5,6,1,Pakistan,Dubai (DICS),T20I
Ravindra Jadeja,5,0,26,0,5.2,6,2,Pakistan,Colombo (RPS),ODI
Ravindra Jadeja,9.5,0,38,2,3.86,5,1,Pakistan,Ahmedabad,ODI
Ravindra Jadeja,2,0,10,0,5,5,2,Pakistan,New York,T20I
Ravindra Jadeja,4,0,15,3,3.75,5,1,Scotland,Dubai (DICS),T20I
Ravindra Jadeja,9,1,33,5,3.66,3,2,South Africa,Eden Gardens,ODI
Ravindra Jadeja,2.5,0,28,0,9.88,3,2,South Africa,Gqeberha,T20I
Ravindra Jadeja,3,0,25,2,8.33,4,2,South Africa,Johannesburg,T20I
Ravindra Jadeja,1,0,12,0,12,6,2,South Africa,Bridgetown,T20I
Ravindra Jadeja,4,0,28,1,7,6,2,Sri Lanka,Lucknow,T20I
Ravindra Jadeja,4,0,37,1,9.25,5,1,Sri Lanka,Dharamsala,T20I
Ravindra Jadeja,13,4,41,5,3.15,5,2,Sri Lanka,Mohali,Test
Ravindra Jadeja,16,5,46,4,2.87,3,3,Sri Lanka,Mohali,Test
Ravindra Jadeja,6,1,15,0,2.5,4,2,Sri Lanka,Bengaluru,Test
Ravindra Jadeja,14,2,48,1,3.42,4,4,Sri Lanka,Bengaluru,Test
Ravindra Jadeja,10,0,33,2,3.3,5,2,Sri Lanka,Colombo (RPS),ODI
Ravindra Jadeja,0.4,0,4,1,6,5,2,Sri Lanka,Wankhede,ODI
Ravindra Jadeja,4,0,26,1,6.5,3,2,West Indies,Tarouba,T20I
Ravindra Jadeja,3,0,16,1,5.33,3,2,West Indies,Basseterre,T20I
Ravindra Jadeja,14,7,26,3,1.85,5,1,West Indies,Roseau,Test
Ravindra Jadeja,21,5,38,2,1.8,4,3,West Indies,Roseau,Test
Ravindra Jadeja,25,10,37,2,1.48,5,2,West Indies,Port of Spain,Test
Ravindra Jadeja,5,1,10,0,2,5,4,West Indies,Port of Spain,Test
Ravindra Jadeja,6,0,37,3,6.16,4,1,West Indies,Bridgetown,ODI
Ravindra Jadeja,6,0,24,0,4,6,2,West Indies,Bridgetown,ODI
Ravindra Jadeja,5,1,29,0,5.8,6,2,West Indies,Tarouba,ODI
Sai Kishore,4,0,26,0,6.5,4,1,Afghanistan,Hangzhou,T20I
Sai Kishore,4,0,12,3,3,4,1,Bangladesh,Hangzhou,T20I
Sai Kishore,4,0,25,1,6.25,3,2,Nepal,Hangzhou,T20I
Shahbaz Ahmed,9,0,39,0,4.33,4,2,Bangladesh,Mirpur,ODI
Shahbaz Ahmed,10,0,54,1,5.4,3,1,South Africa,Ranchi,ODI
Shahbaz Ahmed,7,0,32,2,4.57,4,1,South Africa,Delhi,ODI
Shardul Thakur,3,0,31,0,10.33,6,2,Afghanistan,Abu Dhabi,T20I
Shardul Thakur,6,0,31,1,5.16,4,1,Afghanistan,Delhi,ODI
Shardul Thakur,24,6,94,3,3.91,3,1,Australia,Brisbane,Test
Shardul Thakur,19,2,61,4,3.21,4,3,Australia,Brisbane,Test
Shardul Thakur,2,0,12,0,6,4,1,Australia,Wankhede,ODI
Shardul Thakur,23,4,83,2,3.6,4,1,Australia,The Oval,Test
Shardul Thakur,8,1,21,0,2.62,3,3,Australia,The Oval,Test
Shardul Thakur,10,0,78,0,7.8,3,1,Australia,Mohali,ODI
Shardul Thakur,4,0,35,0,8.75,4,2,Australia,Indore,ODI
Shardul Thakur,4,0,25,1,6.25,3,1,Bangladesh,Colombo (RPS),T20I
Shardul Thakur,4,0,37,1,9.25,3,2,Bangladesh,Colombo (RPS),T20I
Shardul Thakur,4,0,45,0,11.25,4,1,Bangladesh,Colombo (RPS),T20I
Shardul Thakur,9,1,21,1,2.33,6,2,Bangladesh,Mirpur,ODI
Shardul Thakur,10,1,47,0,4.7,3,1,Bangladesh,Mirpur,ODI
Shardul Thakur,5,0,30,3,6,2,2,Bangladesh,Chattogram,ODI
Shardul Thakur,10,0,65,3,6.5,2,1,Bangladesh,Colombo (RPS),ODI
Shardul Thakur,9,0,59,1,6.55,5,1,Bangladesh,Pune,ODI
Shardul Thakur,10,0,51,1,5.1,3,2,England,Leeds,ODI
Shardul Thakur,2,0,16,0,8,4,2,England,Ahmedabad,T20I
Shardul Thakur,4,0,29,2,7.25,3,1,England,Ahmedabad,T20I
Shardul Thakur,3.2,0,36,0,10.8,2,2,England,Ahmedabad,T20I
Shardul Thakur,4,0,42,3,10.5,3,2,England,Ahmedabad,T20I
Shardul Thakur,4,0,45,3,11.25,4,2,England,Ahmedabad,T20I
Shardul Thakur,6,0,37,3,6.16,3,2,England,Pune,ODI
Shardul Thakur,7.3,0,54,0,7.2,3,2,England,Pune,ODI
Shardul Thakur,10,0,67,4,6.7,4,2,England,Pune,ODI
Shardul Thakur,13,3,41,2,3.15,4,1,England,Nottingham,Test
Shardul Thakur,13,1,37,2,2.84,4,3,England,Nottingham,Test
Shardul Thakur,15,2,54,1,3.6,3,2,England,The Oval,Test
Shardul Thakur,8,1,22,2,2.75,5,4,England,The Oval,Test
Shardul Thakur,7,0,48,1,6.85,4,2,England,Birmingham,Test
Shardul Thakur,11,0,65,0,5.9,5,4,England,Birmingham,Test
Shardul Thakur,4,0,41,0,10.25,3,2,Hong Kong,Dubai (DICS),ODI
Shardul Thakur,4,0,26,1,6.5,4,1,Nepal,Pallekele,ODI
Shardul Thakur,1.3,0,17,0,11.33,5,2,New Zealand,Dubai (DICS),T20I
Shardul Thakur,9,1,63,1,7,2,2,New Zealand,Auckland,ODI
Shardul Thakur,7.2,0,54,2,7.36,5,2,New Zealand,Hyderabad,ODI
Shardul Thakur,6,1,26,1,4.33,3,1,New Zealand,Raipur,ODI
Shardul Thakur,6,0,45,3,7.5,3,2,New Zealand,Indore,ODI
Shardul Thakur,4,0,16,1,4,4,2,Pakistan,Colombo (RPS),ODI
Shardul Thakur,2,0,12,0,6,6,1,Pakistan,Ahmedabad,ODI
Shardul Thakur,8.5,0,52,4,5.88,1,1,South Africa,Centurion,ODI
Shardul Thakur,4,0,31,1,7.75,2,2,South Africa,Centurion,T20I
Shardul Thakur,4,0,35,1,8.75,3,2,South Africa,Cape Town,T20I
Shardul Thakur,11,1,51,2,4.63,4,2,South Africa,Centurion,Test
Shardul Thakur,5,0,11,0,2.2,4,4,South Africa,Centurion,Test
Shardul Thakur,17.5,3,61,7,3.42,4,2,South Africa,Johannesburg,Test
Shardul Thakur,16,2,47,1,2.93,3,4,South Africa,Johannesburg,Test
Shardul Thakur,12,2,37,1,3.08,4,2,South Africa,Cape Town,Test
Shardul Thakur,11,3,22,1,2,4,4,South Africa,Cape Town,Test
Shardul Thakur,10,1,72,0,7.2,3,1,South Africa,Paarl,ODI
Shardul Thakur,5,0,35,1,7,5,2,South Africa,Paarl,ODI
Shardul Thakur,8,1,35,2,4.37,3,1,South Africa,Lucknow,ODI
Shardul Thakur,5,0,36,1,7.2,6,1,South Africa,Ranchi,ODI
Shardul Thakur,2,0,8,0,4,5,1,South Africa,Delhi,ODI
Shardul Thakur,19,2,101,1,5.31,3,2,South Africa,Centurion,Test
Shardul Thakur,3.3,0,42,0,12,3,2,Sri Lanka,Colombo (RPS),T20I
Shardul Thakur,4,0,27,4,6.75,3,1,Sri Lanka,Colombo (RPS),T20I
Shardul Thakur,1.4,0,9,0,5.4,2,1,West Indies,Hyderabad,Test
Shardul Thakur,7,0,38,0,5.42,4,1,West Indies,Ahmedabad,ODI
Shardul Thakur,9,1,41,2,4.55,2,2,West Indies,Ahmedabad,ODI
Shardul Thakur,4,0,33,2,8.25,4,2,West Indies,Eden Gardens,T20I
Shardul Thakur,8,0,54,2,6.75,3,2,West Indies,Port of Spain,ODI
Shardul Thakur,7,0,54,3,7.71,3,1,West Indies,Port of Spain,ODI
Shardul Thakur,5,0,17,2,3.4,6,2,West Indies,Port of Spain,ODI
Shardul Thakur,7,3,15,1,2.14,4,1,West Indies,Roseau,Test
Shardul Thakur,3,1,14,1,4.66,3,1,West Indies,Bridgetown,ODI
Shardul Thakur,8,0,42,3,5.25,4,2,West Indies,Bridgetown,ODI
Shardul Thakur,6.3,0,37,4,5.69,3,2,West Indies,Tarouba,ODI
Shardul Thakur,7,0,38,3,5.42,3,1,Zimbabwe,Harare,ODI
Shardul Thakur,9,0,55,1,6.11,3,2,Zimbabwe,Harare,ODI
Umran Malik,10,2,58,2,5.8,4,1,Bangladesh,Mirpur,ODI
Umran Malik,8,0,43,2,5.37,4,2,Bangladesh,Chattogram,ODI
Umran Malik,4,0,56,1,14,2,1,England,Nottingham,T20I
Umran Malik,1,0,14,0,14,5,1,Ireland,Dublin (Malahide),T20I
Umran Malik,4,0,42,1,10.5,5,2,Ireland,Dublin (Malahide),T20I
Umran Malik,10,0,66,2,6.6,4,2,New Zealand,Auckland,ODI
Umran Malik,5,0,31,1,6.2,3,2,New Zealand,Christchurch,ODI
Umran Malik,7,0,52,1,7.42,4,2,New Zealand,Indore,ODI
Umran Malik,1,0,16,0,16,5,1,New Zealand,Ranchi,T20I
Umran Malik,2.1,0,9,2,4.15,3,2,New Zealand,Ahmedabad,T20I
Umran Malik,4,0,27,2,6.75,3,2,Sri Lanka,Wankhede,T20I
Umran Malik,4,0,48,3,12,6,1,Sri Lanka,Pune,T20I
Umran Malik,3,0,31,2,10.33,5,2,Sri Lanka,Rajkot,T20I
Umran Malik,8,0,57,3,7.12,4,2,Sri Lanka,Guwahati,ODI
Umran Malik,7,0,48,2,6.85,4,1,Sri Lanka,Eden Gardens,ODI
Umran Malik,3,0,17,0,5.66,5,1,West Indies,Bridgetown,ODI
Umran Malik,3,0,27,0,9,3,2,West Indies,Bridgetown,ODI
Washington Sundar,31,6,89,3,2.87,5,1,Australia,Brisbane,Test
Washington Sundar,18,1,80,1,4.44,3,3,Australia,Brisbane,Test
Washington Sundar,26,2,98,0,3.76,5,1,England,Chennai,Test
Washington Sundar,1,0,1,0,1,5,3,England,Chennai,Test
Washington Sundar,0.4,0,1,1,1.5,3,3,England,Ahmedabad,Test
Washington Sundar,7,1,14,1,2,5,1,England,Ahmedabad,Test
Washington Sundar,4,0,16,0,4,4,3,England,Ahmedabad,Test
Washington Sundar,2.3,0,18,1,7.2,6,2,England,Ahmedabad,T20I
Washington Sundar,4,0,29,2,7.25,2,1,England,Ahmedabad,T20I
Washington Sundar,4,0,26,1,6.5,5,2,England,Ahmedabad,T20I
Washington Sundar,4,0,52,0,13,4,2,England,Ahmedabad,T20I
Washington Sundar,1,0,13,0,13,3,2,England,Ahmedabad,T20I
Yuzvendra Chahal,10,0,89,1,8.9,4,1,Australia,Sydney,ODI
Yuzvendra Chahal,9,0,71,0,7.88,4,1,Australia,Sydney,ODI
Yuzvendra Chahal,4,0,25,3,6.25,5,2,Australia,Canberra,T20I
Yuzvendra Chahal,4,0,51,1,12.75,5,1,Australia,Sydney,T20I
Yuzvendra Chahal,4,0,41,0,10.25,4,1,Australia,Sydney,T20I
Yuzvendra Chahal,3.2,0,42,1,12.6,4,2,Australia,Mohali,T20I
Yuzvendra Chahal,1,0,12,0,12,3,1,Australia,Nagpur,T20I
Yuzvendra Chahal,4,0,22,1,5.5,5,1,Australia,Hyderabad,T20I
Yuzvendra Chahal,3,0,33,0,11,3,2,England,Ahmedabad,T20I
Yuzvendra Chahal,4,0,34,1,8.5,5,1,England,Ahmedabad,T20I
Yuzvendra Chahal,4,0,41,1,10.25,3,2,England,Ahmedabad,T20I
Yuzvendra Chahal,4,0,32,2,8,5,2,England,Southampton,T20I
Yuzvendra Chahal,2,0,10,2,5,5,2,England,Birmingham,T20I
Yuzvendra Chahal,2,0,10,0,5,5,1,England,The Oval,ODI
Yuzvendra Chahal,10,0,47,4,4.7,5,1,England,Lord's,ODI
Yuzvendra Chahal,9.5,0,60,3,6.1,5,1,England,Manchester,ODI
Yuzvendra Chahal,4,0,18,0,4.5,5,2,Hong Kong,Dubai (DICS),T20I
Yuzvendra Chahal,3,0,11,1,3.66,6,1,Ireland,Dublin (Malahide),T20I
Yuzvendra Chahal,4,0,32,1,8,4,1,New Zealand,Auckland,T20I
Yuzvendra Chahal,4,0,33,0,8.25,4,1,New Zealand,Auckland,T20I
Yuzvendra Chahal,4,0,36,1,9,4,2,New Zealand,Hamilton,T20I
Yuzvendra Chahal,4,0,38,1,9.5,4,2,New Zealand,Wellington,T20I
Yuzvendra Chahal,4,0,28,0,7,5,2,New Zealand,Mount Maunganui,T20I
Yuzvendra Chahal,10,0,58,3,5.8,4,1,New Zealand,Auckland,ODI
Yuzvendra Chahal,10,1,47,3,4.7,3,2,New Zealand,Mount Maunganui,ODI
Yuzvendra Chahal,4,0,26,1,6.5,4,2,New Zealand,Eden Gardens,T20I
Yuzvendra Chahal,4,0,26,2,6.5,5,2,New Zealand,Mount Maunganui,T20I
Yuzvendra Chahal,3,0,35,0,11.66,5,1,New Zealand,Napier,T20I
Yuzvendra Chahal,10,0,67,0,6.7,5,2,New Zealand,Auckland,ODI
Yuzvendra Chahal,7.2,0,43,2,5.86,6,2,New Zealand,Indore,ODI
Yuzvendra Chahal,2,1,4,1,2,3,1,New Zealand,Lucknow,T20I
Yuzvendra Chahal,4,0,32,0,8,5,1,Pakistan,Dubai (DICS),T20I
Yuzvendra Chahal,4,0,43,1,10.75,5,2,Pakistan,Dubai (DICS),T20I
Yuzvendra Chahal,10,0,53,0,5.3,5,1,South Africa,Paarl,ODI
Yuzvendra Chahal,10,0,47,1,4.7,4,2,South Africa,Paarl,ODI
Yuzvendra Chahal,9,0,47,1,5.22,5,1,South Africa,Cape Town,ODI
Yuzvendra Chahal,2.1,0,26,0,12,3,2,South Africa,Delhi,T20I
Yuzvendra Chahal,4,0,49,1,12.25,4,2,South Africa,Cuttack,T20I
Yuzvendra Chahal,4,0,20,3,5,4,2,South Africa,Visakhapatnam,T20I
Yuzvendra Chahal,4,0,21,2,5.25,5,2,South Africa,Rajkot,T20I
Yuzvendra Chahal,3,0,33,0,11,5,2,Sri Lanka,Pune,T20I
Yuzvendra Chahal,10,0,52,2,5.2,4,1,Sri Lanka,Colombo (RPS),ODI
Yuzvendra Chahal,10,1,50,3,5,4,1,Sri Lanka,Colombo (RPS),ODI
Yuzvendra Chahal,4,0,19,1,4.75,5,2,Sri Lanka,Colombo (RPS),T20I
Yuzvendra Chahal,3,0,11,1,3.66,4,2,Sri Lanka,Lucknow,T20I
Yuzvendra Chahal,4,0,27,1,6.75,4,1,Sri Lanka,Dharamsala,T20I
Yuzvendra Chahal,4,0,34,3,8.5,4,2,Sri Lanka,Dubai (DICS),T20I
Yuzvendra Chahal,2,0,26,0,13,4,2,Sri Lanka,Wankhede,T20I
Yuzvendra Chahal,4,0,30,1,7.5,5,1,Sri Lanka,Pune,T20I
Yuzvendra Chahal,3,0,30,2,10,6,2,Sri Lanka,Rajkot,T20I
Yuzvendra Chahal,10,0,58,1,5.8,5,2,Sri Lanka,Guwahati,ODI
Yuzvendra Chahal,9.5,0,49,4,4.98,5,1,West Indies,Ahmedabad,ODI
Yuzvendra Chahal,10,0,45,1,4.5,4,2,West Indies,Ahmedabad,ODI
Yuzvendra Chahal,4,0,34,1,8.5,4,1,West Indies,Eden Gardens,T20I
Yuzvendra Chahal,4,0,31,1,7.75,3,2,West Indies,Eden Gardens,T20I
Yuzvendra Chahal,10,0,58,2,5.8,6,2,West Indies,Port of Spain,ODI
Yuzvendra Chahal,9,0,69,1,7.66,6,1,West Indies,Port of Spain,ODI
Yuzvendra Chahal,4,0,17,4,4.25,5,2,West Indies,Port of Spain,ODI
Yuzvendra Chahal,3,0,24,2,8,4,1,West Indies,Tarouba,T20I
Yuzvendra Chahal,3,0,19,2,6.33,5,2,West Indies,Providence,T20I
Yuzvendra Chahal,4,0,33,0,8.25,4,1,West Indies,Providence,T20I
Yuzvendra Chahal,4,0,36,1,9,3,1,West Indies,Lauderhill,T20I
Yuzvendra Chahal,4,0,51,0,12.75,4,2,West Indies,Lauderhill,T20I
